,YearsCodePro,PreviousSalary,ComputerSkills,YearsCodeBeforePro,LabelEmploymentStatus
14380,33,146000.0,7,3,0
14381,20,210000.0,17,10,1
14382,2,90000.0,16,2,1
14383,4,35028.0,14,1,0
14384,20,54049.0,8,5,0
14385,2,58373.0,13,6,1
14386,22,41077.0,11,3,1
14387,4,13740.0,20,4,1
14388,14,80556.0,11,2,1
14390,12,142000.0,11,3,1
14391,16,194580.0,19,9,1
14392,20,7452.0,7,5,0
14393,22,75240.0,9,8,1
14394,16,108098.0,15,8,1
14395,3,54289.0,27,17,1
14396,7,48288.0,13,16,1
14398,14,77556.0,15,7,1
14400,5,38484.0,20,10,1
14401,4,57156.0,20,6,1
14402,7,16488.0,31,6,1
14403,5,28308.0,13,1,0
14404,10,16493.0,14,20,0
14405,15,16754.0,21,3,1
14406,14,72408.0,16,4,1
14407,6,31140.0,10,2,1
14408,5,125000.0,6,2,0
14409,4,79843.0,10,5,1
14410,5,46945.0,16,2,1
14411,15,84000.0,8,5,0
14412,10,130000.0,8,5,1
14413,38,170000.0,13,4,0
14414,7,29186.0,6,6,0
14418,28,216196.0,27,4,1
14419,3,5064.0,15,4,1
14420,4,20943.0,23,6,1
14421,10,93932.0,20,4,1
14422,0,45379.0,11,2,1
14423,11,7788.0,10,10,1
14424,5,127000.0,14,5,1
14425,2,194526.0,1,6,0
14426,6,120000.0,13,6,1
14427,20,16224.0,9,2,0
14428,6,64859.0,27,3,1
14429,3,38916.0,13,3,1
14430,7,46482.0,18,7,1
14431,5,59454.0,9,11,0
14432,12,99500.0,5,4,0
14433,2,5496.0,14,4,1
14434,22,155000.0,24,1,1
14435,6,15960.0,13,2,1
14436,3,27096.0,17,7,1
14437,4,102102.0,15,6,1
14438,0,12000.0,11,2,0
14439,5,50760.0,13,11,0
14440,8,64860.0,9,6,0
14442,19,200000.0,14,12,0
14443,25,59454.0,15,10,1
14444,3,7884.0,19,2,1
14446,3,19236.0,20,7,0
14448,5,32568.0,4,1,0
14449,10,78912.0,9,3,1
14450,14,19668.0,10,7,1
14453,8,150000.0,18,1,1
14454,4,45564.0,12,8,0
14455,17,129000.0,22,4,1
14456,35,180000.0,4,5,0
14457,5,75000.0,9,4,0
14458,6,23664.0,12,5,1
14459,5,11304.0,24,6,1
14460,3,7344.0,16,5,1
14461,4,2448.0,12,3,1
14462,15,58908.0,20,5,1
14463,9,10344.0,12,4,1
14464,14,77832.0,26,18,1
14465,11,190000.0,11,2,0
14466,3,20000.0,28,5,1
14467,13,77832.0,13,8,1
14469,38,130000.0,4,5,0
14470,3,61200.0,15,3,1
14472,1,1872.0,9,8,0
14473,9,30000.0,14,3,1
14474,14,69276.0,29,3,1
14475,7,69809.0,10,4,0
14476,14,92064.0,26,6,1
14477,4,35736.0,16,1,0
14478,15,92270.0,12,15,0
14479,3,9480.0,24,4,1
14480,5,10471.0,11,6,1
14481,28,31360.0,18,5,1
14482,10,31128.0,15,15,0
14483,3,45564.0,6,3,0
14484,3,54168.0,4,10,0
14485,6,16754.0,23,3,1
14486,4,9084.0,19,2,1
14487,12,103000.0,10,6,1
14488,7,27096.0,17,4,1
14489,3,3876.0,14,5,1
14490,2,16493.0,9,4,1
14491,5,59172.0,20,20,0
14492,10,76092.0,21,5,0
14493,10,91883.0,16,10,1
14494,4,15358.0,18,4,1
14495,2,15252.0,18,5,1
14496,20,52500.0,13,20,1
14497,4,19068.0,12,6,0
14498,17,34614.0,9,5,0
14499,2,65043.0,18,2,1
14500,3,124000.0,15,9,0
14501,2,10056.0,17,1,0
14502,26,172000.0,15,8,1
14503,3,56211.0,9,6,0
14504,25,41880.0,15,5,1
14506,10,64630.0,35,5,1
14507,10,83194.0,11,10,0
14508,6,150000.0,26,4,1
14509,0,10344.0,12,3,1
14510,12,110000.0,28,12,1
14512,28,174000.0,12,11,1
14513,4,64287.0,14,2,0
14515,8,118000.0,22,2,1
14516,5,16752.0,22,2,1
14517,4,143500.0,18,4,1
14518,30,89446.0,9,10,0
14519,12,59454.0,18,8,1
14520,17,151263.0,20,3,1
14521,7,15324.0,21,3,1
14522,1,4150.0,14,1,1
14523,7,60535.0,15,2,1
14524,5,26400.0,20,1,1
14526,14,68102.0,19,4,1
14527,4,28344.0,15,2,1
14528,3,16800.0,14,2,1
14529,2,7200.0,20,2,1
14530,2,105000.0,19,1,0
14531,7,115000.0,18,1,1
14532,6,46000.0,23,2,1
14533,21,71340.0,10,7,1
14534,4,10896.0,13,6,1
14535,4,19452.0,7,6,0
14536,8,73188.0,22,7,1
14537,4,36984.0,22,3,1
14538,7,32424.0,12,6,1
14539,3,24863.0,10,2,1
14540,8,220000.0,6,2,0
14541,3,36193.0,28,3,1
14542,22,120000.0,3,7,0
14543,38,84019.0,4,6,0
14544,4,9600.0,10,13,0
14545,7,108098.0,9,8,1
14546,14,38916.0,20,5,1
14547,5,64860.0,24,5,1
14548,6,51887.0,15,6,1
14549,3,107593.0,15,4,0
14552,1,2400.0,11,2,0
14553,7,25128.0,14,13,0
14554,35,135000.0,12,5,1
14555,24,180000.0,12,14,1
14556,20,21996.0,12,2,1
14557,4,46482.0,26,6,1
14558,6,90482.0,10,6,0
14559,14,82080.0,5,3,0
14560,20,194577.0,11,10,0
14562,14,162147.0,18,6,0
14563,23,91883.0,10,8,1
14565,15,65746.0,25,5,1
14566,4,11640.0,17,3,1
14567,10,90000.0,14,4,1
14568,4,37834.0,9,6,1
14569,7,95000.0,17,2,1
14570,2,39674.0,7,5,0
14571,6,15672.0,17,6,1
14572,4,40975.0,18,36,1
14573,2,59454.0,12,13,1
14574,2,29364.0,10,1,1
14575,1,10932.0,9,4,1
14576,5,9540.0,16,2,1
14577,3,39456.0,11,2,0
14578,20,103408.0,9,5,0
14579,12,9888.0,17,4,1
14581,7,21540.0,14,3,1
14582,3,9108.0,13,8,1
14583,3,17500.0,20,2,1
14584,3,91000.0,17,3,0
14585,2,45000.0,8,6,0
14587,7,21996.0,14,3,1
14590,9,92000.0,21,6,1
14592,32,95000.0,6,10,0
14593,5,113447.0,5,2,0
14594,14,25000.0,18,2,1
14595,5,98616.0,27,5,1
14596,3,10596.0,15,5,1
14597,18,108000.0,17,5,1
14598,14,58368.0,22,2,1
14599,6,78848.0,5,6,0
14600,14,86316.0,16,3,0
14604,7,68068.0,8,8,1
14605,15,62352.0,9,3,0
14606,16,102102.0,9,10,0
14607,23,29196.0,12,2,1
14609,20,193000.0,18,4,1
14610,5,85000.0,18,1,1
14611,12,9787.0,7,9,0
14613,8,32316.0,30,4,1
14614,5,5904.0,21,5,1
14615,5,8376.0,13,2,1
14616,1,24000.0,21,5,1
14617,10,73944.0,27,5,1
14618,6,84316.0,10,8,0
14619,7,124800.0,19,9,1
14620,19,105000.0,18,2,1
14623,0,70000.0,11,2,0
14624,10,115000.0,11,10,1
14625,20,80059.0,13,10,1
14626,4,56723.0,10,2,0
14627,8,145000.0,18,7,1
14628,42,100000.0,12,6,1
14629,3,13800.0,16,2,1
14630,7,64859.0,10,5,0
14631,18,84707.0,20,7,1
14632,13,21996.0,3,1,0
14633,5,90000.0,12,4,0
14634,22,50316.0,13,16,0
14636,14,25944.0,7,6,1
14637,8,41880.0,13,12,1
14638,3,44000.0,24,6,1
14639,7,23460.0,9,3,0
14640,5,16884.0,21,2,1
14641,0,25860.0,16,6,1
14642,13,51704.0,27,6,1
14643,7,16488.0,20,4,1
14644,20,55224.0,7,25,0
14645,15,59454.0,10,10,1
14646,11,57480.0,9,2,0
14648,5,114000.0,8,2,1
14649,6,105000.0,21,2,1
14650,7,97288.0,13,11,0
14651,3,102000.0,15,12,0
14653,12,48000.0,11,9,0
14654,21,180000.0,8,4,0
14655,2,34200.0,27,2,1
14656,15,167500.0,10,7,0
14657,13,46728.0,5,4,0
14658,17,150000.0,12,19,0
14659,2,25933.0,23,3,1
14660,4,18000.0,17,3,1
14662,12,42000.0,21,3,1
14663,9,38916.0,18,8,1
14664,3,9075.0,14,1,1
14665,5,15396.0,18,5,1
14666,10,43239.0,16,16,1
14667,15,36324.0,18,5,1
14668,4,47988.0,17,2,1
14669,35,173676.0,13,5,1
14671,1,6468.0,5,2,0
14672,3,15888.0,11,3,0
14673,2,103000.0,12,5,0
14676,10,60000.0,15,5,0
14677,23,137000.0,3,14,0
14678,14,100000.0,17,2,1
14679,15,68824.0,20,1,1
14680,7,138000.0,9,4,0
14681,7,51708.0,14,3,0
14682,15,94539.0,14,5,1
14683,30,38916.0,13,14,0
14684,12,17652.0,12,4,0
14686,10,33508.0,16,1,0
14687,1,110000.0,12,5,0
14690,2,45401.0,13,3,1
14695,10,165000.0,13,8,0
14696,1,84048.0,12,4,0
14698,6,44203.0,10,1,1
14699,11,42000.0,5,9,0
14700,2,12372.0,13,3,0
14701,20,115000.0,8,8,0
14702,2,70000.0,8,5,0
14704,8,72408.0,21,1,1
14705,2,82000.0,10,5,1
14706,15,75669.0,6,7,0
14707,17,130000.0,18,3,1
14708,18,156000.0,27,4,0
14709,19,57292.0,13,4,1
14710,2,66072.0,14,2,1
14711,23,115000.0,13,11,1
14715,18,42564.0,26,6,1
14717,15,77556.0,15,18,1
14718,5,42144.0,13,1,1
14719,4,54000.0,11,2,1
14720,30,200000.0,14,11,1
14722,1,1236.0,35,3,1
14723,3,15564.0,21,3,1
14724,5,81074.0,16,7,1
14725,3,16860.0,6,10,0
14726,2,34428.0,10,4,0
14727,12,95520.0,3,7,0
14728,11,79993.0,13,11,1
14729,13,81074.0,25,4,1
14730,25,140000.0,11,1,1
14731,21,180000.0,6,4,0
14732,10,99530.0,10,20,1
14733,8,70264.0,13,9,0
14734,13,49728.0,17,3,1
14735,4,94539.0,4,5,0
14736,4,29186.0,22,7,1
14737,3,7524.0,12,7,1
14738,11,67452.0,15,19,1
14739,7,23639.0,7,7,0
14740,3,6468.0,3,6,0
14742,21,73362.0,13,5,1
14744,4,28404.0,15,4,1
14745,9,30000.0,27,4,1
14746,5,100000.0,15,9,1
14747,2,13962.0,11,3,0
14748,5,121500.0,14,5,1
14749,14,27252.0,17,3,1
14750,8,71093.0,17,6,1
14751,11,76166.0,12,5,0
14753,9,140000.0,10,10,0
14754,6,45000.0,2,9,0
14757,31,160000.0,17,9,1
14758,7,32988.0,21,1,1
14759,20,50395.0,18,4,0
14760,10,29580.0,15,10,1
14761,29,97288.0,6,6,0
14762,9,74827.0,18,3,1
14763,7,36252.0,7,3,0
14764,3,62500.0,12,4,1
14765,7,11040.0,2,3,0
14766,2,4620.0,9,3,0
14767,6,150000.0,12,4,1
14768,2,23388.0,6,2,0
14769,10,73473.0,16,5,1
14770,17,124792.0,18,6,1
14771,20,70000.0,21,15,1
14773,4,21192.0,17,1,1
14774,3,10992.0,14,2,1
14775,20,67332.0,14,5,1
14777,2,57000.0,16,4,1
14778,0,7800.0,17,6,1
14779,10,61261.0,8,2,1
14781,10,48936.0,8,5,0
14782,7,65000.0,16,3,1
14783,30,80787.0,10,11,1
14784,17,97583.0,14,9,1
14785,23,91883.0,19,8,1
14786,6,115000.0,16,6,1
14788,1,60000.0,14,1,0
14789,3,5208.0,9,2,0
14790,3,16015.0,34,4,1
14791,5,33780.0,16,10,1
14792,1,81050.0,7,9,0
14793,2,95000.0,3,5,0
14795,0,127000.0,9,3,0
14796,9,77556.0,11,4,0
14797,3,27372.0,11,5,0
14798,9,13620.0,21,2,1
14800,30,37834.0,7,5,1
14801,10,102102.0,15,5,1
14802,7,48644.0,27,5,1
14803,4,51888.0,24,16,1
14805,17,94992.0,16,8,1
14806,5,71850.0,23,2,1
14807,10,22260.0,22,3,1
14808,18,100000.0,7,7,0
14809,2,36324.0,14,4,1
14810,15,102102.0,17,6,1
14811,8,96000.0,25,4,1
14812,2,14400.0,24,7,1
14813,12,80424.0,7,11,0
14814,5,100000.0,12,3,1
14815,0,50000.0,15,4,0
14816,8,53832.0,9,2,0
14817,16,24744.0,14,3,1
14818,30,73644.0,21,8,1
14819,7,92500.0,11,5,0
14820,7,130000.0,9,9,1
14821,4,165000.0,8,9,0
14822,11,74588.0,29,4,1
14823,5,38916.0,20,1,1
14824,2,3084.0,13,4,1
14825,8,200000.0,5,12,0
14826,8,105000.0,16,2,0
14827,34,120000.0,11,8,1
14828,10,54481.0,12,6,0
14829,3,42000.0,17,7,1
14830,1,8712.0,12,1,0
14831,6,58368.0,9,3,0
14832,21,80000.0,10,16,1
14833,35,150000.0,6,3,1
14834,3,13718.0,4,2,0
14835,4,105000.0,16,5,1
14836,4,25128.0,17,2,1
14837,28,108098.0,10,5,1
14838,20,34836.0,13,10,1
14839,7,28536.0,13,6,0
14840,11,125000.0,9,2,0
14841,8,59454.0,17,2,1
14842,12,43239.0,19,3,1
14843,4,36750.0,20,2,1
14844,23,38784.0,19,5,1
14845,15,145000.0,17,10,0
14846,12,84000.0,6,11,0
14847,13,54049.0,20,12,1
14849,14,56723.0,11,1,0
14850,4,41508.0,10,2,0
14851,6,75492.0,18,8,1
14852,8,29088.0,24,5,1
14853,25,116772.0,3,5,0
14854,9,27000.0,10,8,0
14855,5,18444.0,19,5,1
14856,3,12000.0,16,5,0
14857,7,38784.0,24,2,1
14858,32,93072.0,13,4,1
14859,4,59500.0,14,5,0
14861,10,90000.0,14,4,1
14862,0,18000.0,13,10,0
14863,16,129718.0,13,4,1
14864,8,97000.0,22,7,1
14865,22,27768.0,14,8,1
14866,3,71796.0,27,2,1
14867,2,80000.0,12,5,1
14868,27,60984.0,10,5,0
14869,2,18000.0,12,3,1
14870,6,135000.0,5,6,0
14873,11,38915.0,15,4,1
14876,5,59676.0,13,14,1
14878,6,95000.0,18,1,1
14879,17,91020.0,25,13,1
14880,4,110000.0,5,12,0
14881,36,80000.0,7,10,0
14882,5,144730.0,21,3,1
14883,2,95000.0,16,6,1
14884,24,129718.0,17,3,1
14885,13,43239.0,8,7,0
14886,13,115000.0,24,3,1
14887,15,71340.0,22,9,1
14888,15,62697.0,14,15,1
14889,5,195000.0,22,6,1
14890,10,9480.0,14,10,1
14891,4,33624.0,19,3,1
14892,15,140000.0,6,13,0
14893,7,79413.0,20,8,1
14894,10,64630.0,15,10,1
14895,5,18150.0,14,1,1
14896,7,28584.0,12,2,0
14897,10,27492.0,15,5,0
14898,5,6468.0,19,5,1
14899,3,13740.0,3,2,0
14900,10,150000.0,28,5,1
14901,0,43426.0,8,2,0
14902,30,142185.0,28,10,1
14904,25,130000.0,18,4,1
14905,10,41885.0,8,2,0
14906,6,35316.0,19,3,1
14907,19,122796.0,17,5,1
14908,21,139000.0,11,4,1
14909,25,144000.0,28,13,1
14910,2,1200.0,16,2,1
14911,7,32429.0,23,7,1
14912,35,59454.0,11,13,0
14913,3,100000.0,7,7,0
14914,13,19697.0,19,4,1
14915,1,30000.0,11,2,1
14916,9,162000.0,10,8,0
14919,11,154104.0,3,7,0
14920,3,15516.0,11,1,0
14921,9,51888.0,15,5,1
14922,33,140000.0,12,7,1
14923,5,85960.0,12,8,1
14924,15,54049.0,12,11,1
14926,6,54480.0,27,7,1
14927,7,207552.0,20,7,1
14928,6,28105.0,6,3,0
14929,5,105924.0,15,12,1
14930,3,8988.0,21,2,1
14931,15,59454.0,10,4,0
14935,3,130000.0,19,1,1
14936,8,74352.0,14,11,0
14937,13,42012.0,9,4,0
14938,7,44748.0,10,2,1
14939,17,100000.0,15,7,0
14940,17,135000.0,11,4,1
14941,3,26424.0,5,7,0
14942,6,41004.0,10,4,0
14943,6,37632.0,7,8,0
14944,4,34034.0,14,7,0
14945,4,92052.0,9,14,1
14946,0,67000.0,17,7,1
14947,10,16754.0,14,6,1
14948,2,70000.0,5,2,0
14949,9,77556.0,12,3,0
14951,4,42009.0,15,5,1
14952,9,90133.0,10,6,1
14953,16,112884.0,16,4,1
14954,17,91628.0,32,2,1
14955,5,86844.0,4,5,0
14956,9,33732.0,12,11,0
14957,10,110000.0,9,2,0
14958,17,20040.0,24,5,1
14959,6,31128.0,12,4,0
14960,10,89446.0,16,3,1
14961,0,67000.0,24,10,1
14962,5,89508.0,16,5,1
14965,1,65000.0,28,10,1
14966,3,100000.0,9,5,0
14967,3,115000.0,11,2,1
14968,0,5172.0,9,5,0
14969,0,60000.0,22,8,1
14970,3,17616.0,23,12,1
14971,2,56723.0,11,8,0
14973,16,91883.0,29,9,1
14974,11,75000.0,17,3,1
14975,2,9624.0,12,5,0
14976,26,185000.0,7,18,0
14977,19,118685.0,17,11,0
14979,7,21000.0,2,4,0
14980,15,101000.0,29,10,1
14981,9,79413.0,5,3,0
14982,1,168.0,6,8,0
14983,23,185000.0,22,13,1
14984,12,150000.0,21,8,1
14985,7,86853.0,14,18,0
14987,14,50928.0,15,3,1
14988,4,23580.0,32,4,1
14989,1,71500.0,14,9,0
14990,5,73700.0,16,10,1
14991,20,58167.0,16,6,1
14992,10,108100.0,12,5,1
14993,2,27276.0,9,4,1
14994,24,151263.0,20,8,1
14995,5,36.0,15,1,1
14996,41,70279.0,6,7,0
14997,6,45396.0,19,4,1
14998,14,71256.0,13,2,1
14999,5,60535.0,11,7,0
15000,5,12000.0,17,5,1
15001,2,59454.0,9,1,0
15002,4,103000.0,10,3,0
15003,10,145932.0,14,10,0
15004,15,45564.0,17,11,0
15005,12,97284.0,10,7,0
15007,17,102000.0,11,18,0
15008,2,4800.0,13,3,1
15009,2,19572.0,15,2,1
15011,18,108098.0,11,7,1
15012,10,149000.0,10,5,0
15014,30,152473.0,6,6,0
15015,3,9876.0,20,5,1
15016,12,180000.0,21,11,0
15017,5,14472.0,15,3,1
15018,3,44678.0,11,6,0
15019,11,112000.0,20,8,1
15020,2,50590.0,12,6,0
15021,5,73020.0,7,4,0
15023,7,13124.0,10,6,0
15024,8,220000.0,9,6,1
15025,8,86400.0,20,4,1
15026,6,51888.0,17,4,1
15027,10,200000.0,13,3,0
15028,10,21996.0,17,3,1
15030,5,19452.0,13,8,0
15031,10,108098.0,16,5,0
15032,19,54049.0,9,6,0
15033,5,31020.0,10,20,0
15034,2,170000.0,6,5,0
15035,16,200000.0,24,9,1
15036,1,8832.0,14,7,1
15037,5,81074.0,10,3,0
15040,7,79413.0,17,2,0
15041,6,68068.0,12,5,1
15042,7,54000.0,12,3,0
15043,10,60505.0,5,7,0
15045,10,25284.0,8,5,1
15046,25,77556.0,12,9,0
15047,2,50568.0,8,4,0
15048,4,13740.0,21,8,1
15049,4,44832.0,18,5,1
15052,2,9600.0,13,3,0
15054,3,36753.0,10,3,0
15055,3,39696.0,11,4,0
15056,3,7068.0,11,2,1
15057,6,170000.0,12,1,0
15058,2,36753.0,19,4,1
15059,4,77831.0,16,4,1
15060,14,49538.0,8,16,0
15061,9,150000.0,10,4,0
15062,3,64860.0,13,5,1
15063,2,70000.0,12,2,1
15066,15,38916.0,13,5,1
15067,21,63890.0,11,6,0
15068,15,21192.0,29,8,1
15069,11,58908.0,7,4,0
15070,16,64630.0,25,7,1
15071,12,25944.0,24,6,1
15072,13,167000.0,20,2,1
15074,23,97260.0,3,9,0
15075,7,69864.0,6,3,1
15076,5,120000.0,12,4,1
15077,25,59454.0,8,10,0
15078,21,113447.0,17,14,1
15079,8,86478.0,28,18,1
15080,23,120000.0,8,18,1
15081,6,115000.0,16,4,1
15082,16,12972.0,13,5,1
15085,12,48644.0,23,8,1
15087,9,101000.0,11,1,1
15088,8,84000.0,34,6,1
15089,8,15600.0,10,2,0
15091,6,66000.0,8,1,0
15092,2,75000.0,22,3,1
15093,12,24000.0,16,9,1
15094,10,27240.0,25,5,1
15095,1,12972.0,14,7,0
15096,13,95000.0,13,8,0
15097,4,65000.0,9,1,0
15098,15,81074.0,21,5,1
15100,5,73440.0,10,2,1
15101,5,24012.0,35,4,1
15102,14,48644.0,19,3,1
15103,2,38916.0,2,3,0
15104,9,150000.0,8,6,0
15105,20,107016.0,11,18,0
15106,3,25312.0,14,2,0
15107,10,165000.0,18,8,0
15108,3,48648.0,6,9,0
15109,2,5664.0,10,5,1
15110,3,39996.0,16,2,0
15111,2,9732.0,15,5,1
15112,3,11088.0,14,3,1
15114,15,77832.0,15,5,0
15115,12,64859.0,27,3,1
15116,4,75631.0,16,11,1
15117,7,9450.0,21,1,1
15118,9,35676.0,19,3,1
15119,5,28068.0,17,7,0
15120,2,120000.0,19,5,1
15121,26,165497.0,9,10,1
15122,19,25296.0,16,11,1
15123,11,116000.0,9,3,1
15124,3,105000.0,8,4,0
15125,11,130000.0,18,7,1
15126,11,11000.0,15,9,0
15127,4,39000.0,14,2,1
15128,7,42084.0,11,4,1
15129,10,168037.0,12,6,0
15130,6,20820.0,10,4,1
15132,8,22620.0,18,3,1
15133,18,59342.0,15,12,0
15134,6,86604.0,19,3,1
15135,29,158000.0,18,6,1
15137,20,63469.0,13,15,1
15138,1,47563.0,11,5,1
15139,33,200000.0,5,11,0
15140,25,130279.0,20,5,1
15141,8,150000.0,18,5,1
15142,4,154000.0,12,2,0
15143,4,64287.0,23,5,1
15144,15,102500.0,12,10,1
15145,6,160000.0,2,2,0
15147,23,110000.0,7,2,0
15148,11,41232.0,14,4,1
15149,3,16368.0,22,3,1
15150,36,135000.0,18,2,1
15151,2,45396.0,5,7,0
15153,3,21000.0,6,2,0
15154,30,190000.0,45,4,1
15155,2,22620.0,13,4,0
15156,18,140000.0,16,2,1
15157,4,140000.0,25,4,1
15158,2,21079.0,13,8,0
15159,1,12972.0,19,4,1
15161,4,77556.0,9,6,0
15162,10,75492.0,9,9,1
15164,23,90482.0,12,11,0
15165,20,175000.0,13,10,0
15166,15,168500.0,18,22,1
15167,2,85000.0,9,8,0
15170,0,13862.0,22,3,1
15171,4,51888.0,14,3,0
15172,18,200000.0,19,8,0
15173,10,165000.0,13,14,0
15174,25,210000.0,7,5,0
15175,2,80000.0,9,3,0
15176,3,5026.0,6,1,1
15177,6,47917.0,12,4,1
15180,3,48444.0,7,4,0
15181,6,38484.0,24,5,1
15182,4,203000.0,9,5,0
15184,2,10000.0,11,8,1
15185,20,93228.0,4,6,0
15186,25,118196.0,8,10,1
15187,4,94000.0,16,2,0
15188,5,140000.0,20,4,1
15189,1,96000.0,18,2,1
15190,20,12972.0,26,10,1
15191,16,73188.0,4,14,0
15192,3,67000.0,18,5,1
15193,1,53448.0,22,11,1
15196,4,88000.0,7,4,0
15197,20,68824.0,25,4,1
15199,9,92450.0,5,2,0
15201,7,130000.0,16,12,0
15202,19,77550.0,13,11,1
15203,2,80000.0,11,7,0
15204,2,74970.0,10,1,0
15205,7,40032.0,12,6,1
15206,20,35736.0,11,4,1
15207,16,99500.0,7,1,0
15208,14,85044.0,18,6,1
15210,5,24121.0,14,2,1
15211,5,18225.0,29,9,1
15213,2,29186.0,33,2,1
15214,27,120000.0,10,3,0
15215,3,8304.0,6,5,0
15216,9,105000.0,17,5,1
15217,1,2748.0,15,4,0
15218,9,57848.0,21,6,1
15219,9,46750.0,7,6,0
15221,7,111984.0,12,3,1
15222,7,98100.0,14,2,1
15223,2,81074.0,10,2,1
15224,7,193889.0,14,6,1
15225,0,4932.0,15,1,1
15226,0,5820.0,9,3,1
15227,13,21379.0,22,3,1
15228,26,100074.0,17,9,1
15229,2,114000.0,7,4,0
15230,8,19200.0,25,3,1
15232,13,54049.0,20,8,1
15233,25,175000.0,21,10,1
15235,4,135000.0,6,3,0
15236,5,3600.0,10,3,1
15237,10,54839.0,23,1,1
15238,3,7692.0,16,7,1
15239,20,60505.0,10,15,0
15240,25,150000.0,14,5,0
15241,3,21996.0,11,6,1
15242,4,8400.0,13,8,0
15243,8,42000.0,13,11,0
15244,9,46921.0,7,1,0
15245,14,190000.0,15,6,0
15246,25,92052.0,18,5,1
15247,6,205000.0,6,1,0
15248,2,80172.0,17,23,1
15249,0,100000.0,2,2,0
15250,8,67500.0,18,3,0
15251,20,120000.0,13,5,1
15252,3,22644.0,5,2,0
15253,8,48000.0,17,5,0
15254,3,30372.0,13,1,1
15255,2,23088.0,22,2,1
15256,13,98321.0,12,5,1
15257,24,52776.0,20,10,1
15258,0,75000.0,14,7,1
15259,11,175000.0,14,8,0
15260,1,12768.0,9,2,0
15263,4,11640.0,10,6,1
15264,23,89446.0,17,4,1
15265,10,152000.0,6,5,0
15266,7,43426.0,16,6,1
15267,4,60505.0,12,5,0
15268,22,80172.0,11,3,0
15269,8,17700.0,14,5,1
15270,6,100000.0,17,4,1
15271,2,16740.0,16,2,1
15273,7,57000.0,7,3,0
15275,8,48771.0,24,10,1
15276,20,167024.0,14,3,0
15277,6,58373.0,21,5,1
15278,15,90861.0,10,5,1
15279,2,87800.0,25,4,1
15280,5,60057.0,12,7,0
15281,17,66810.0,17,7,1
15283,0,1200.0,11,10,0
15284,29,73491.0,12,3,1
15285,28,150000.0,11,2,1
15286,10,63228.0,12,1,1
15289,2,30000.0,10,6,0
15290,11,73216.0,10,4,0
15291,12,69276.0,20,7,1
15294,30,126938.0,13,15,1
15295,23,120000.0,5,6,0
15296,4,83838.0,12,6,0
15297,6,124792.0,14,4,1
15298,0,110000.0,7,6,0
15299,7,38928.0,10,6,0
15301,5,99968.0,17,3,1
15302,20,105384.0,3,4,0
15303,32,120000.0,5,4,0
15304,3,13740.0,9,2,0
15306,11,102000.0,11,5,0
15309,2,210000.0,10,6,1
15310,3,126200.0,16,6,1
15311,8,18732.0,25,4,1
15312,4,54000.0,25,3,1
15313,0,840.0,7,2,0
15314,9,39552.0,9,4,0
15315,2,2244.0,9,3,1
15316,10,52942.0,19,10,1
15318,8,23735.0,11,5,1
15319,24,62950.0,29,3,1
15320,0,12072.0,9,5,0
15321,5,50000.0,12,1,1
15322,15,21996.0,15,2,1
15324,0,90000.0,9,8,0
15325,2,5925.0,10,5,1
15326,16,162147.0,21,4,1
15327,10,140527.0,9,10,0
15328,2,80000.0,8,5,0
15329,3,17520.0,13,7,0
15330,4,40086.0,43,4,1
15331,25,220000.0,5,6,0
15333,2,12540.0,17,2,1
15334,10,135100.0,12,11,1
15335,2,15672.0,6,8,0
15336,10,79815.0,10,5,1
15337,3,14004.0,17,9,0
15338,6,69000.0,25,5,1
15339,4,3792.0,15,6,1
15342,1,21996.0,6,1,0
15344,6,133619.0,10,4,0
15345,20,58454.0,40,2,1
15346,17,167024.0,17,4,1
15348,3,98000.0,9,6,0
15349,8,60129.0,10,4,0
15350,12,144000.0,20,6,1
15351,12,85000.0,12,2,0
15352,21,106895.0,11,14,0
15353,8,143699.0,10,4,0
15354,4,7032.0,11,2,0
15355,6,110000.0,15,9,1
15357,14,71446.0,15,9,1
15358,3,41756.0,5,7,0
15359,5,20700.0,32,3,1
15360,15,80141.0,25,3,1
15361,6,54672.0,12,4,1
15362,7,108098.0,29,6,1
15363,10,75000.0,22,3,1
15364,2,80000.0,29,5,1
15365,15,43200.0,10,4,0
15366,12,101649.0,13,5,0
15367,3,36324.0,14,2,1
15368,4,15718.0,11,3,1
15369,4,26160.0,11,1,1
15370,1,41756.0,19,6,1
15372,1,11544.0,16,7,1
15373,5,30000.0,10,2,0
15374,3,17148.0,10,3,0
15375,25,97308.0,19,10,0
15376,8,11676.0,27,5,1
15377,7,30267.0,16,17,0
15378,4,76000.0,28,1,1
15379,5,3858.0,7,3,0
15380,6,23076.0,14,4,1
15382,2,36745.0,5,8,0
15383,19,128275.0,20,6,1
15384,6,7068.0,5,7,0
15385,5,74827.0,6,13,0
15386,8,167000.0,27,12,1
15388,2,13212.0,7,8,1
15389,20,50673.0,13,10,1
15390,30,130000.0,0,5,0
15391,6,19428.0,11,1,0
15392,9,67344.0,23,11,1
15393,15,84983.0,13,5,1
15394,20,142000.0,25,11,1
15396,4,31000.0,4,6,0
15397,7,160000.0,21,7,1
15398,25,40000.0,10,10,1
15399,2,3600.0,11,3,1
15400,2,60000.0,11,3,1
15401,6,85000.0,15,4,1
15402,1,45241.0,14,9,0
